id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
1589,bulk,email,sale out,2021-10-26 07:00:14.743684,2021-10-26 08:16:31,926442,,False,,116.0,False,False,True,False,False,False,,
1590,bulk,email,sale out,2021-10-27 07:00:14.813148,2021-10-27 08:36:08,1206571,,False,,88.0,False,False,True,False,False,False,,
1598,bulk,email,sale out,2021-10-21 11:00:14.838336,2021-10-21 11:09:01,110702,,False,,112.0,False,False,True,False,True,False,,
1599,bulk,email,sale out,2021-10-21 08:13:50.378874,2021-10-21 09:53:05,915190,,False,,94.0,False,False,True,False,False,False,,
1602,bulk,mobile_push,event,2021-10-20 10:45:08.915421,2021-10-20 10:45:22,1907,,False,,128.0,False,False,True,False,False,False,,
1603,bulk,email,sale out,2021-10-29 07:00:14.554616,2021-10-29 07:26:04,446449,,False,,100.0,False,False,True,False,True,False,,
1610,bulk,email,sale out,2021-10-28 07:15:09.830992,2021-10-28 07:23:25,109252,,False,,122.0,False,True,True,False,False,False,,
1625,bulk,email,sale out,2021-11-03 07:07:46.013217,2021-11-03 07:59:48,901817,,False,,108.0,False,False,True,False,False,False,,
1628,bulk,mobile_push,sale out,2021-10-21 15:00:14.308820,2021-10-21 15:01:13,158352,,False,,94.0,False,False,True,False,False,False,,
1639,bulk,mobile_push,sale out,2021-10-22 12:00:12.762594,2021-10-22 12:01:09,150905,,False,,94.0,False,False,True,False,False,False,,
1640,bulk,mobile_push,offer after purchase,2021-10-22 09:08:50.960722,2021-10-22 09:09:03,3411,,False,,92.0,False,False,True,False,False,False,,
1659,bulk,mobile_push,offer after purchase,2021-10-25 08:30:10.429101,2021-10-25 08:30:19,2029,,False,,92.0,False,False,True,False,False,False,,
1670,bulk,mobile_push,offer after purchase,2021-10-26 08:15:09.298879,2021-10-26 08:15:24,1019,,False,,92.0,False,False,True,False,False,False,,
1671,bulk,mobile_push,sale out,2021-10-26 15:00:13.437212,2021-10-26 15:00:57,109997,,False,,98.0,False,False,True,False,True,False,,
1679,bulk,mobile_push,sale out,2021-10-27 15:00:13.024178,2021-10-27 15:00:51,105544,,False,,102.0,False,False,True,False,True,False,,
1686,bulk,mobile_push,sale out,2021-10-27 13:00:13.365148,2021-10-27 13:00:19,37,,False,,76.0,False,False,True,False,False,False,,
1711,bulk,mobile_push,sale out,2021-10-28 15:00:13.653711,2021-10-28 15:00:35,50771,,False,,27.0,False,False,True,False,False,True,,
1720,bulk,mobile_push,sale out,2021-10-29 14:00:14.069613,2021-10-29 14:00:44,91098,,False,,100.0,False,False,True,False,True,False,,
1747,bulk,mobile_push,offer after purchase,2021-11-02 08:00:14.854459,2021-11-02 08:00:21,709,,False,,92.0,False,False,True,False,False,False,,
1749,bulk,mobile_push,sale out,2021-11-02 15:00:13.686762,2021-11-02 15:06:24,804002,,False,,94.0,False,False,True,False,False,False,,
1756,bulk,mobile_push,sale out,2021-11-03 14:00:13.421416,2021-11-03 14:00:52,111252,,False,,95.0,False,False,True,False,False,False,,
1762,bulk,mobile_push,offer after purchase,2021-11-03 08:15:08.967557,2021-11-03 08:15:16,876,,False,,92.0,False,False,True,False,False,False,,
1789,bulk,mobile_push,offer after purchase,2021-11-08 08:30:10.674387,2021-11-08 08:30:22,2721,,False,,92.0,False,False,True,False,False,False,,
1803,bulk,mobile_push,offer after purchase,2021-11-09 08:30:10.616692,2021-11-09 08:30:18,929,,False,,92.0,False,False,True,False,False,False,,
1820,bulk,mobile_push,offer after purchase,2021-11-10 08:30:09.804250,2021-11-10 08:30:16,867,,False,,92.0,False,False,True,False,False,False,,
1821,bulk,mobile_push,event,2021-11-10 10:45:09.372374,2021-11-10 10:45:18,1909,,False,,128.0,False,False,True,False,False,False,,
1824,bulk,email,sale out,2021-11-10 08:31:36.534090,2021-11-10 10:05:14,881853,,False,,104.0,False,False,True,False,False,False,,
1827,bulk,mobile_push,sale out,2021-11-10 13:00:13.346949,2021-11-10 13:00:50,119184,,False,,103.0,False,False,True,False,False,False,,
1828,bulk,email,sale out,2021-11-11 07:00:14.613537,2021-11-11 07:09:59,166450,,False,,112.0,False,False,True,False,True,False,,
1852,bulk,email,sale out,2021-11-13 07:00:13.231787,2021-11-13 07:09:23,152516,,False,,88.0,False,False,True,False,False,False,,
1853,bulk,mobile_push,sale out,2021-11-11 13:00:12.860290,2021-11-11 13:00:38,59357,,False,,25.0,False,False,True,False,True,False,,
1858,bulk,email,sale out,2021-11-11 10:44:32.781824,2021-11-11 10:44:44,5,,False,,88.0,False,False,True,False,False,False,,
1867,bulk,mobile_push,offer after purchase,2021-11-12 08:30:09.106169,2021-11-12 08:30:15,959,,False,,92.0,False,False,True,False,False,False,,
1868,bulk,mobile_push,,2021-11-12 09:30:09.002027,2021-11-12 09:30:16,7950,,False,,27.0,False,False,True,False,False,False,,
1874,bulk,mobile_push,sale out,2021-11-12 15:00:11.776921,2021-11-12 15:03:51,601140,,False,,88.0,False,False,True,False,False,False,,
1898,bulk,email,sale out,2021-11-16 07:00:13.321563,2021-11-16 07:51:54,882770,,False,,96.0,False,False,True,False,False,False,,
1903,bulk,mobile_push,offer after purchase,2021-11-16 08:30:09.328263,2021-11-16 08:30:15,868,,False,,92.0,False,False,True,False,False,False,,
1906,bulk,mobile_push,sale out,2021-11-16 14:00:11.136335,2021-11-16 14:01:15,227815,,False,,90.0,False,False,True,False,False,False,,
1908,bulk,email,sale out,2021-11-17 06:54:36.365012,2021-11-17 07:47:16,813037,,False,,84.0,False,False,True,False,False,False,,
1921,bulk,mobile_push,offer after purchase,2021-11-17 08:30:08.963011,2021-11-17 08:30:14,765,,False,,92.0,False,False,True,False,False,False,,
1924,bulk,mobile_push,sale out,2021-11-17 14:15:09.698353,2021-11-17 14:16:22,191384,,False,,84.0,False,False,True,False,False,False,,
1929,bulk,email,sale out,2021-11-18 07:30:08.419041,2021-11-18 07:40:25,172439,,False,,114.0,False,False,True,False,False,False,,
1937,bulk,mobile_push,offer after purchase,2021-11-18 08:30:08.737098,2021-11-18 08:30:31,60810,,False,,92.0,False,False,True,False,False,False,,
1940,bulk,mobile_push,sale out,2021-11-18 14:00:12.119469,2021-11-18 14:00:33,60606,,False,,28.0,False,False,True,False,False,False,,
1942,bulk,email,sale out,2021-11-19 07:04:26.641872,2021-11-19 07:15:36,151017,,False,,90.0,False,False,True,False,False,False,,
1957,bulk,mobile_push,offer after purchase,2021-11-19 08:30:08.997973,2021-11-19 08:30:15,877,,False,,92.0,False,False,True,False,False,False,,
1958,bulk,mobile_push,sale out,2021-11-19 14:00:12.945673,2021-11-19 14:01:54,297191,,False,,90.0,False,False,True,False,False,False,,
1961,bulk,email,sale out,2021-11-23 07:22:46.753197,,5366976,,False,,88.0,False,False,True,False,False,False,,
1974,bulk,mobile_push,offer after purchase,2021-11-22 08:30:08.602670,2021-11-22 08:30:14,1076,,False,,92.0,False,False,True,False,False,False,,
1977,bulk,mobile_push,sale out,2021-11-22 14:00:11.657747,2021-11-22 14:01:13,260810,,False,,96.0,False,False,True,False,False,False,,
1988,bulk,mobile_push,offer after purchase,2021-11-23 08:30:09.423570,2021-11-23 08:30:19,796,,False,,92.0,False,False,True,False,False,False,,
2000,bulk,email,sale out,2021-11-23 11:00:44.014582,2021-11-23 11:32:59,521407,,False,,88.0,False,False,True,False,False,False,,
2003,bulk,email,sale out,2021-11-24 07:03:20.136238,2021-11-24 14:31:56,5327892,,True,1000000,126.0,False,False,True,False,False,False,,
2012,bulk,mobile_push,offer after purchase,2021-11-24 08:30:08.708667,2021-11-24 08:30:28,356,,False,,92.0,False,False,True,False,False,False,,
2015,bulk,email,sale out,2021-11-25 06:57:54.620761,2021-11-25 07:12:01,189331,,False,,120.0,False,False,True,False,False,False,,
2019,bulk,mobile_push,sale out,2021-11-24 13:59:18.367571,2021-11-24 14:19:44,265789,,False,,104.0,False,False,True,False,False,False,,
2029,bulk,email,sale out,2021-11-26 07:51:26.381584,2021-11-26 08:27:38,460751,,False,,112.0,False,False,True,False,False,False,,
2031,bulk,mobile_push,offer after purchase,2021-11-25 08:30:08.662182,2021-11-25 08:30:23,540,,False,,92.0,False,False,True,False,False,False,,
2033,bulk,mobile_push,sale out,2021-11-25 14:00:13.282601,2021-11-25 14:01:13,55221,,False,,25.0,False,False,True,False,False,False,,
2051,bulk,mobile_push,offer after purchase,2021-11-26 08:30:09.020350,2021-11-26 08:30:29,805,,False,,92.0,False,False,True,False,False,False,,
2053,bulk,email,sale out,2021-11-30 08:13:41.087147,2021-11-30 08:45:27,522314,,False,,108.0,False,False,True,False,False,False,,
2055,bulk,mobile_push,event,2021-11-26 10:45:08.976541,2021-11-26 10:45:27,1943,,False,,128.0,False,False,True,False,False,False,,
2066,bulk,mobile_push,sale out,2021-11-26 14:00:12.056730,2021-11-26 14:01:53,133001,,False,,106.0,False,False,True,False,False,False,,
2088,bulk,email,sale out,2021-12-03 07:35:55.931686,2021-12-03 08:55:41,1347047,,False,,92.0,False,True,True,False,False,False,,
2090,bulk,email,sale out,2021-12-01 07:29:45.423736,2021-12-01 08:25:54,925824,,False,,116.0,False,False,True,False,False,False,,
2109,bulk,mobile_push,offer after purchase,2021-11-30 08:30:09.555135,2021-11-30 08:30:19,701,,False,,92.0,False,False,True,False,False,False,,
2111,bulk,mobile_push,sale out,2021-11-30 14:00:12.125747,2021-11-30 14:01:19,138087,,False,,108.0,False,False,True,False,False,False,,
2119,bulk,mobile_push,offer after purchase,2021-12-01 08:30:08.924288,2021-12-01 08:30:17,671,,False,,92.0,False,False,True,False,False,False,,
2121,bulk,mobile_push,sale out,2021-12-07 13:00:12.584043,2021-12-07 13:01:39,219898,,False,,100.0,False,False,True,False,True,False,,
2126,bulk,email,,2021-12-02 13:40:08.994536,2021-12-02 13:40:33,574,,False,,119.0,False,False,True,False,False,False,,
2127,bulk,email,sale out,2021-12-02 07:55:55.477664,2021-12-02 08:12:49,285764,,False,,118.0,False,False,True,False,False,False,,
2137,bulk,mobile_push,offer after purchase,2021-12-02 11:13:18.633384,2021-12-02 11:13:26,783,,False,,92.0,False,False,True,False,False,False,,
2138,bulk,mobile_push,sale out,2021-12-02 14:00:13.108494,2021-12-02 14:00:41,58410,,False,,24.0,False,False,True,False,False,False,,
2146,bulk,email,,2021-12-03 06:04:29.576983,2021-12-03 09:44:29,35981,,True,10000,119.0,False,False,True,False,False,False,,
2148,bulk,mobile_push,,2021-12-03 10:30:08.512511,2021-12-03 10:30:22,12362,,False,,27.0,False,False,True,False,False,False,,
2149,bulk,mobile_push,offer after purchase,2021-12-03 08:30:09.019703,2021-12-03 08:30:19,303,,False,,92.0,False,False,True,False,False,False,,
2150,bulk,mobile_push,sale out,2021-12-03 14:00:10.226820,2021-12-03 14:04:56,761168,,False,,92.0,False,True,True,False,False,False,,
2157,bulk,email,sale out,2021-12-06 08:37:27.963589,2021-12-06 09:53:01,1056872,,False,,94.0,False,False,True,False,False,False,,
2179,bulk,mobile_push,sale out,2021-12-06 13:00:11.554478,2021-12-06 13:01:19,143843,,False,,94.0,False,False,True,False,False,False,,
2182,bulk,email,,2021-12-06 13:30:29.693028,2021-12-06 13:31:16,260,,False,,119.0,False,False,True,False,False,False,,
2183,bulk,email,,2021-12-06 13:39:56.746026,2021-12-06 13:40:08,260,,False,,119.0,False,False,True,False,False,False,,
2192,bulk,mobile_push,offer after purchase,2021-12-07 08:01:16.705987,2021-12-07 08:01:28,643,,False,,92.0,False,False,True,False,False,False,,
2197,bulk,email,sale out,2021-12-08 08:28:09.905083,2021-12-08 09:51:18,1086266,,False,,122.0,False,False,True,False,False,False,,
2200,bulk,mobile_push,event,2021-12-08 10:45:08.527617,2021-12-08 10:45:17,1934,,False,,128.0,False,False,True,False,False,False,,
2205,bulk,mobile_push,offer after purchase,2021-12-08 08:30:09.104241,2021-12-08 08:30:20,711,,False,,92.0,False,False,True,False,False,False,,
2211,bulk,mobile_push,sale out,2021-12-08 14:30:09.337161,2021-12-08 14:37:22,138449,,False,,102.0,False,False,True,False,False,False,,
2221,bulk,mobile_push,offer after purchase,2021-12-09 07:30:08.996491,2021-12-09 07:30:16,753,,False,,92.0,False,False,True,False,False,False,,
2222,bulk,email,sale out,2021-12-09 09:26:07.642382,2021-12-09 09:46:09,335536,,False,,102.0,False,False,True,False,False,False,,
2229,bulk,email,sale out,2021-12-10 10:50:30.358860,2021-12-10 13:13:27,921090,,False,,90.0,False,False,True,False,False,False,,
2230,bulk,mobile_push,sale out,2021-12-09 14:00:12.053943,2021-12-09 14:00:37,40422,,False,,22.0,False,False,True,False,False,False,,
2236,bulk,mobile_push,offer after purchase,2021-12-10 08:17:08.850687,2021-12-10 08:17:16,794,,False,,92.0,False,False,True,False,False,False,,
2237,bulk,mobile_push,sale out,2021-12-10 14:07:50.294417,2021-12-10 14:09:23,247347,,False,,100.0,False,False,True,False,True,False,,
2246,bulk,email,,2021-12-13 06:41:39.498379,2021-12-13 10:57:06,28759,,True,10000,141.0,False,False,True,False,False,False,,
2282,bulk,email,sale out,2021-12-14 06:37:07.952472,2021-12-14 06:50:41,230082,,False,,96.0,False,False,True,False,False,False,,
2288,bulk,mobile_push,offer after purchase,2021-12-14 08:30:09.461125,2021-12-14 08:30:28,840,,False,,92.0,False,False,True,False,False,False,,
2296,bulk,mobile_push,sale out,2021-12-14 14:00:12.457312,2021-12-14 14:01:42,246692,,False,,96.0,False,False,True,False,False,False,,
2298,bulk,email,sale out,2021-12-15 07:41:12.517127,2021-12-15 08:40:40,869167,,False,,100.0,False,False,True,False,False,False,,
2306,bulk,mobile_push,offer after purchase,2021-12-15 08:30:09.292245,2021-12-15 08:30:25,861,,False,,92.0,False,False,True,False,False,False,,
2308,bulk,mobile_push,sale out,2021-12-15 14:00:11.355681,2021-12-15 14:01:24,211041,,False,,102.0,False,False,True,False,False,False,,
2309,bulk,email,sale out,2021-12-17 07:00:14.044293,2021-12-17 08:05:46,1301443,,False,,98.0,False,False,True,False,False,False,,
2316,bulk,mobile_push,sale out,2021-12-17 13:00:12.765430,2021-12-17 13:00:46,149748,,False,,98.0,False,False,True,False,False,False,,
2317,bulk,email,sale out,2021-12-16 07:00:13.025743,2021-12-16 07:16:14,339976,,False,,116.0,False,False,True,False,False,False,,
2321,bulk,mobile_push,sale out,2021-12-18 13:45:09.236311,2021-12-18 13:48:27,486971,,False,,106.0,False,False,True,False,False,False,,
2340,bulk,email,sale out,2021-12-20 07:30:08.917660,2021-12-20 08:27:32,1125405,,False,,112.0,False,False,True,False,False,True,,
2345,bulk,mobile_push,offer after purchase,2021-12-17 08:30:09.042882,2021-12-17 08:31:12,162800,,False,,92.0,False,False,True,False,False,False,,
2363,bulk,mobile_push,offer after purchase,2021-12-20 08:30:08.996301,2021-12-20 08:30:35,2929,,False,,92.0,False,False,True,False,False,False,,
2366,bulk,email,sale out,2021-12-23 07:00:13.252079,2021-12-23 07:17:22,336356,,False,,116.0,False,False,True,False,False,False,,
2367,bulk,email,sale out,2021-12-21 09:42:33.209658,2021-12-21 10:19:12,761109,,False,,102.0,False,False,True,False,False,False,,
2368,bulk,mobile_push,sale out,2021-12-20 13:01:22.003334,2021-12-20 13:01:30,331,,False,,100.0,False,False,True,False,False,True,,
2369,bulk,mobile_push,happy birthday,2021-12-20 15:00:10.604602,2021-12-20 15:00:32,2575,,False,,96.0,False,False,True,True,False,False,,
2379,bulk,mobile_push,offer after purchase,2021-12-21 08:30:09.159091,2021-12-21 08:30:23,976,,False,,92.0,False,False,True,False,False,False,,
2380,bulk,mobile_push,happy birthday,2021-12-21 08:30:09.146944,2021-12-21 08:30:23,1179,,False,,96.0,False,False,True,True,False,False,,
2382,bulk,mobile_push,event,2021-12-22 10:45:08.843159,2021-12-22 10:45:24,1955,,False,,128.0,False,False,True,False,False,False,,
2383,bulk,email,sale out,2021-12-21 08:36:28.019668,2021-12-21 08:36:47,4,,False,,114.0,False,False,True,False,False,False,,
2388,bulk,mobile_push,sale out,2021-12-21 14:00:12.042440,2021-12-21 14:01:26,278514,,False,,100.0,False,False,True,False,False,False,,
2398,bulk,mobile_push,offer after purchase,2021-12-22 12:30:08.594860,2021-12-22 12:30:15,1024,,False,,92.0,False,False,True,False,False,False,,
2399,bulk,mobile_push,happy birthday,2021-12-22 08:30:08.446188,2021-12-22 08:30:16,1135,,False,,96.0,False,False,True,True,False,False,,
2404,bulk,email,sale out,2021-12-22 08:51:56.614241,2021-12-22 09:24:35,517483,,False,,114.0,False,False,True,False,False,False,,
2406,bulk,email,sale out,2021-12-28 07:15:09.199256,2021-12-28 07:34:08,389174,,False,,102.0,False,False,True,False,False,False,,
2409,bulk,mobile_push,sale out,2021-12-22 13:00:12.518968,2021-12-22 13:01:17,250708,,False,,102.0,False,False,True,False,False,False,,
2419,bulk,mobile_push,offer after purchase,2021-12-23 08:30:09.216245,2021-12-23 08:30:15,1009,,False,,92.0,False,False,True,False,False,False,,
2420,bulk,mobile_push,happy birthday,2021-12-23 09:00:12.609745,2021-12-23 09:00:21,1209,,False,,96.0,False,False,True,True,False,False,,
2423,bulk,email,sale out,2021-12-27 07:14:27.457010,2021-12-27 09:33:42,2727206,,False,,96.0,False,False,False,False,False,False,,
2429,bulk,email,sale out,2021-12-30 07:00:12.181791,2021-12-30 07:05:16,98071,,False,,102.0,False,False,True,False,False,False,,
2443,bulk,email,sale out,2021-12-31 08:00:12.791741,2021-12-31 09:13:13,1450219,,False,,102.0,False,False,True,False,False,False,,
2446,bulk,mobile_push,offer after purchase,2021-12-24 10:18:08.797782,2021-12-24 10:18:16,1114,,False,,92.0,False,False,True,False,False,False,,
2448,bulk,mobile_push,happy birthday,2021-12-24 10:47:18.295116,2021-12-24 10:47:25,1115,,False,,96.0,False,False,True,True,False,False,,
2468,bulk,mobile_push,offer after purchase,2021-12-27 08:30:08.827484,2021-12-27 08:30:21,1060,,False,,92.0,False,False,True,False,False,False,,
2471,bulk,mobile_push,happy birthday,2021-12-27 08:45:08.374785,2021-12-27 08:45:31,3788,,False,,96.0,False,False,True,True,False,False,,
2477,bulk,mobile_push,sale out,2021-12-29 13:00:11.324811,2021-12-29 13:03:49,470743,,False,,90.0,False,False,True,False,False,True,,
2499,bulk,email,sale out,2022-01-03 07:00:11.774563,2022-01-03 11:19:05,5186414,,False,,108.0,False,False,True,False,False,False,,
2500,bulk,mobile_push,offer after purchase,2021-12-28 08:00:12.845176,2021-12-28 08:00:20,984,,False,,92.0,False,False,True,False,False,False,,
2501,bulk,mobile_push,happy birthday,2021-12-28 08:30:09.101068,2021-12-28 08:30:17,1054,,False,,96.0,False,False,True,True,False,False,,
2505,bulk,mobile_push,offer after purchase,2021-12-29 08:00:12.856741,2021-12-29 08:00:21,1016,,False,,92.0,False,False,True,False,False,False,,
2508,bulk,mobile_push,happy birthday,2021-12-29 08:30:08.471584,2021-12-29 08:30:17,949,,False,,96.0,False,False,True,True,False,False,,
2520,bulk,mobile_push,sale out,2021-12-30 13:00:12.387453,2021-12-30 13:00:27,11351,,False,,26.0,False,False,True,False,False,False,,
